index,InvoiceNo,StockCode,year,month,day,hour,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,amount_spent
436,536408,21479,2010,12,3,11,"white skull hot water bottle",4,"2010-12-01 11:41:00",3.75,14307,"United Kingdom",15
437,536408,22964,2010,12,3,11,"3 piece spaceboy cookie cutter set",6,"2010-12-01 11:41:00",2.1,14307,"United Kingdom",12.6
438,536408,84375,2010,12,3,11,"set of 20 kids cookie cutters",12,"2010-12-01 11:41:00",2.1,14307,"United Kingdom",25.2
439,536408,22418,2010,12,3,11,"10 colour spaceboy pen",24,"2010-12-01 11:41:00",0.85,14307,"United Kingdom",20.4
440,536408,22178,2010,12,3,11,"victorian glass hanging t-light",12,"2010-12-01 11:41:00",1.25,14307,"United Kingdom",15
441,536408,84970L,2010,12,3,11,"single heart zinc t-light holder",12,"2010-12-01 11:41:00",0.95,14307,"United Kingdom",11.4
442,536408,21733,2010,12,3,11,"red hanging heart t-light holder",6,"2010-12-01 11:41:00",2.95,14307,"United Kingdom",17.7
443,536408,22465,2010,12,3,11,"hanging metal star lantern",12,"2010-12-01 11:41:00",1.65,14307,"United Kingdom",19.8
444,536408,84949,2010,12,3,11,"silver hanging t-light holder",6,"2010-12-01 11:41:00",1.65,14307,"United Kingdom",9.9
445,536408,20685,2010,12,3,11,"doormat red retrospot",2,"2010-12-01 11:41:00",7.95,14307,"United Kingdom",15.9
446,536408,48194,2010,12,3,11,"doormat hearts",2,"2010-12-01 11:41:00",7.95,14307,"United Kingdom",15.9
447,536408,22488,2010,12,3,11,"natural slate rectangle chalkboard",12,"2010-12-01 11:41:00",1.65,14307,"United Kingdom",19.8
448,536408,22219,2010,12,3,11,"lovebird hanging decoration white",12,"2010-12-01 11:41:00",0.85,14307,"United Kingdom",10.2
449,536408,84879,2010,12,3,11,"assorted colour bird ornament",8,"2010-12-01 11:41:00",1.69,14307,"United Kingdom",13.52
450,536408,21754,2010,12,3,11,"home building block word",3,"2010-12-01 11:41:00",5.95,14307,"United Kingdom",17.85
451,536408,21755,2010,12,3,11,"love building block word",3,"2010-12-01 11:41:00",5.95,14307,"United Kingdom",17.85
452,536408,22766,2010,12,3,11,"photo frame cornice",8,"2010-12-01 11:41:00",2.95,14307,"United Kingdom",23.6
453,536408,22610,2010,12,3,11,"pens assorted funny face",36,"2010-12-01 11:41:00",0.85,14307,"United Kingdom",30.6
454,536408,22716,2010,12,3,11,"card circus parade",12,"2010-12-01 11:41:00",0.42,14307,"United Kingdom",5.04
455,536408,22706,2010,12,3,11,"wrap cowboys",25,"2010-12-01 11:41:00",0.42,14307,"United Kingdom",10.5
456,536408,22371,2010,12,3,11,"airline bag vintage tokyo 78",4,"2010-12-01 11:41:00",4.25,14307,"United Kingdom",17
457,536408,85014B,2010,12,3,11,"red retrospot umbrella",3,"2010-12-01 11:41:00",5.95,14307,"United Kingdom",17.85
458,536408,85014A,2010,12,3,11,"black/blue polkadot umbrella",3,"2010-12-01 11:41:00",5.95,14307,"United Kingdom",17.85
459,536408,84997B,2010,12,3,11,"red 3 piece retrospot cutlery set",6,"2010-12-01 11:41:00",3.75,14307,"United Kingdom",22.5
460,536408,21212,2010,12,3,11,"pack of 72 retrospot cake cases",24,"2010-12-01 11:41:00",0.55,14307,"United Kingdom",13.2
461,536408,21210,2010,12,3,11,"set of 72 retrospot paper  doilies",12,"2010-12-01 11:41:00",1.45,14307,"United Kingdom",17.4
462,536408,22914,2010,12,3,11,"blue coat rack paris fashion",3,"2010-12-01 11:41:00",4.95,14307,"United Kingdom",14.85
463,536408,22553,2010,12,3,11,"plasters in tin skulls",12,"2010-12-01 11:41:00",1.65,14307,"United Kingdom",19.8
464,536408,16237,2010,12,3,11,"sleeping cat erasers",30,"2010-12-01 11:41:00",0.21,14307,"United Kingdom",6.3
465,536408,22714,2010,12,3,11,"card birthday cowboy",12,"2010-12-01 11:41:00",0.42,14307,"United Kingdom",5.04
466,536408,22812,2010,12,3,11,"pack 3 boxes christmas pannetone",12,"2010-12-01 11:41:00",1.95,14307,"United Kingdom",23.4
467,536408,84347,2010,12,3,11,"rotating silver angels t-light hldr",6,"2010-12-01 11:41:00",2.55,14307,"United Kingdom",15.3
468,536408,21587,2010,12,3,11,"cosy hour giant tube matches",12,"2010-12-01 11:41:00",2.55,14307,"United Kingdom",30.6
469,536408,22736,2010,12,3,11,"ribbon reel making snowmen",10,"2010-12-01 11:41:00",1.65,14307,"United Kingdom",16.5
470,536408,22492,2010,12,3,11,"mini paint set vintage",36,"2010-12-01 11:41:00",0.65,14307,"United Kingdom",23.4
471,536408,22620,2010,12,3,11,"4 traditional spinning tops",12,"2010-12-01 11:41:00",1.25,14307,"United Kingdom",15
472,536408,22619,2010,12,3,11,"set of 6 soldier skittles",4,"2010-12-01 11:41:00",3.75,14307,"United Kingdom",15
473,536408,21705,2010,12,3,11,"bag 500g swirly marbles",12,"2010-12-01 11:41:00",1.65,14307,"United Kingdom",19.8
474,536409,90199C,2010,12,3,11,"5 strand glass necklace crystal",3,"2010-12-01 11:45:00",6.35,17908,"United Kingdom",19.05
475,536409,21479,2010,12,3,11,"white skull hot water bottle",1,"2010-12-01 11:45:00",3.75,17908,"United Kingdom",3.75
476,536409,22111,2010,12,3,11,"scottie dog hot water bottle",1,"2010-12-01 11:45:00",4.95,17908,"United Kingdom",4.95
477,536409,22785,2010,12,3,11,"squarecushion cover pink union flag",1,"2010-12-01 11:45:00",6.75,17908,"United Kingdom",6.75
478,536409,22975,2010,12,3,11,"spaceboy childrens egg cup",1,"2010-12-01 11:45:00",1.25,17908,"United Kingdom",1.25
479,536409,22972,2010,12,3,11,"children s spaceboy mug",1,"2010-12-01 11:45:00",1.65,17908,"United Kingdom",1.65
480,536409,22866,2010,12,3,11,"hand warmer scotty dog design",1,"2010-12-01 11:45:00",2.1,17908,"United Kingdom",2.1
481,536409,22568,2010,12,3,11,"feltcraft cushion owl",1,"2010-12-01 11:45:00",3.75,17908,"United Kingdom",3.75
482,536409,85116,2010,12,3,11,"black candelabra t-light holder",1,"2010-12-01 11:45:00",2.1,17908,"United Kingdom",2.1
483,536409,22664,2010,12,3,11,"toy tidy dolly girl design",1,"2010-12-01 11:45:00",2.1,17908,"United Kingdom",2.1
484,536409,21609,2010,12,3,11,"set 12 lavender  botanical t-lights",1,"2010-12-01 11:45:00",2.95,17908,"United Kingdom",2.95
485,536409,21866,2010,12,3,11,"union jack flag luggage tag",1,"2010-12-01 11:45:00",1.25,17908,"United Kingdom",1.25
486,536409,20669,2010,12,3,11,"red heart luggage tag",1,"2010-12-01 11:45:00",1.25,17908,"United Kingdom",1.25
487,536409,90129F,2010,12,3,11,"red glass tassle bag charm",1,"2010-12-01 11:45:00",2.95,17908,"United Kingdom",2.95
488,536409,90210B,2010,12,3,11,"clear acrylic faceted bangle",1,"2010-12-01 11:45:00",2.95,17908,"United Kingdom",2.95
489,536409,90199C,2010,12,3,11,"5 strand glass necklace crystal",1,"2010-12-01 11:45:00",6.35,17908,"United Kingdom",6.35
490,536409,21955,2010,12,3,11,"doormat union jack guns and roses",1,"2010-12-01 11:45:00",7.95,17908,"United Kingdom",7.95
491,536409,72802C,2010,12,3,11,"vanilla scent candle jewelled box",1,"2010-12-01 11:45:00",4.25,17908,"United Kingdom",4.25
492,536409,22109,2010,12,3,11,"full english breakfast plate",1,"2010-12-01 11:45:00",3.75,17908,"United Kingdom",3.75
493,536409,85116,2010,12,3,11,"black candelabra t-light holder",5,"2010-12-01 11:45:00",2.1,17908,"United Kingdom",10.5
494,536409,22531,2010,12,3,11,"magic drawing slate circus parade",1,"2010-12-01 11:45:00",0.42,17908,"United Kingdom",0.42
495,536409,21811,2010,12,3,11,"christmas hanging heart with bell",1,"2010-12-01 11:45:00",1.25,17908,"United Kingdom",1.25
496,536409,22183,2010,12,3,11,"cake stand victorian filigree med",1,"2010-12-01 11:45:00",6.75,17908,"United Kingdom",6.75
497,536409,21678,2010,12,3,11,"paisley pattern  stickers",6,"2010-12-01 11:45:00",0.85,17908,"United Kingdom",5.1
498,536409,21676,2010,12,3,11,"flowers  stickers",6,"2010-12-01 11:45:00",0.85,17908,"United Kingdom",5.1
499,536409,84625A,2010,12,3,11,"pink new baroquecandlestick candle",1,"2010-12-01 11:45:00",2.95,17908,"United Kingdom",2.95
500,536409,84625C,2010,12,3,11,"blue new baroque candlestick candle",3,"2010-12-01 11:45:00",2.95,17908,"United Kingdom",8.85
501,536409,21931,2010,12,3,11,"jumbo storage bag suki",2,"2010-12-01 11:45:00",1.95,17908,"United Kingdom",3.9
502,536409,85169B,2010,12,3,11,"black love bird candle",12,"2010-12-01 11:45:00",1.25,17908,"United Kingdom",15
503,536409,16238,2010,12,3,11,"party time pencil erasers",28,"2010-12-01 11:45:00",0.21,17908,"United Kingdom",5.88
504,536409,20668,2010,12,3,11,"disco ball christmas decoration",24,"2010-12-01 11:45:00",0.12,17908,"United Kingdom",2.88
505,536409,84906,2010,12,3,11,"pink b fly c/cover w bobbles",1,"2010-12-01 11:45:00",5.95,17908,"United Kingdom",5.95
506,536409,21867,2010,12,3,11,"pink union jack  luggage tag",1,"2010-12-01 11:45:00",1.25,17908,"United Kingdom",1.25
507,536409,22075,2010,12,3,11,"6 ribbons elegant christmas",1,"2010-12-01 11:45:00",1.65,17908,"United Kingdom",1.65
508,536409,21866,2010,12,3,11,"union jack flag luggage tag",1,"2010-12-01 11:45:00",1.25,17908,"United Kingdom",1.25
509,536409,21326,2010,12,3,11,"aged glass silver t-light holder",12,"2010-12-01 11:45:00",0.65,17908,"United Kingdom",7.8
510,536409,21065,2010,12,3,11,"boom box speaker girls",1,"2010-12-01 11:45:00",5.95,17908,"United Kingdom",5.95
511,536409,22074,2010,12,3,11,"6 ribbons shimmering pinks",1,"2010-12-01 11:45:00",1.65,17908,"United Kingdom",1.65
512,536409,22900,2010,12,3,11,"set 2 tea towels i love london",1,"2010-12-01 11:45:00",2.95,17908,"United Kingdom",2.95
513,536409,20713,2010,12,3,11,"jumbo bag owls",1,"2010-12-01 11:45:00",1.95,17908,"United Kingdom",1.95
514,536409,20966,2010,12,3,11,"sandwich bath sponge",2,"2010-12-01 11:45:00",1.25,17908,"United Kingdom",2.5
515,536409,21116,2010,12,3,11,"owl doorstop",1,"2010-12-01 11:45:00",4.95,17908,"United Kingdom",4.95
516,536409,90199C,2010,12,3,11,"5 strand glass necklace crystal",2,"2010-12-01 11:45:00",6.35,17908,"United Kingdom",12.7
517,536409,22633,2010,12,3,11,"hand warmer union jack",1,"2010-12-01 11:45:00",2.1,17908,"United Kingdom",2.1
518,536409,22866,2010,12,3,11,"hand warmer scotty dog design",1,"2010-12-01 11:45:00",2.1,17908,"United Kingdom",2.1
519,536409,22198,2010,12,3,11,"large popcorn holder",1,"2010-12-01 11:45:00",1.65,17908,"United Kingdom",1.65
520,536409,21824,2010,12,3,11,"painted metal star with holly bells",3,"2010-12-01 11:45:00",1.45,17908,"United Kingdom",4.35
521,536409,21823,2010,12,3,11,"painted metal heart with holly bell",3,"2010-12-01 11:45:00",1.45,17908,"United Kingdom",4.35
522,536409,22153,2010,12,3,11,"angel decoration stars on dress",6,"2010-12-01 11:45:00",0.42,17908,"United Kingdom",2.52
523,536409,22197,2010,12,3,11,"small popcorn holder",2,"2010-12-01 11:45:00",0.85,17908,"United Kingdom",1.7
524,536409,85099B,2010,12,3,11,"jumbo bag red retrospot",2,"2010-12-01 11:45:00",1.95,17908,"United Kingdom",3.9
525,536409,85099F,2010,12,3,11,"jumbo bag strawberry",1,"2010-12-01 11:45:00",1.95,17908,"United Kingdom",1.95
526,536409,20717,2010,12,3,11,"strawberry shopper bag",1,"2010-12-01 11:45:00",1.25,17908,"United Kingdom",1.25
527,536409,20723,2010,12,3,11,"strawberry charlotte bag",1,"2010-12-01 11:45:00",0.85,17908,"United Kingdom",0.85
528,536409,22900,2010,12,3,11,"set 2 tea towels i love london",1,"2010-12-01 11:45:00",2.95,17908,"United Kingdom",2.95
529,536409,21980,2010,12,3,11,"pack of 12 red retrospot tissues",12,"2010-12-01 11:45:00",0.29,17908,"United Kingdom",3.48
530,536409,22111,2010,12,3,11,"scottie dog hot water bottle",1,"2010-12-01 11:45:00",4.95,17908,"United Kingdom",4.95
531,536409,22112,2010,12,3,11,"chocolate hot water bottle",1,"2010-12-01 11:45:00",4.95,17908,"United Kingdom",4.95
532,536412,20728,2010,12,3,11,"lunch bag cars blue",3,"2010-12-01 11:49:00",1.65,17920,"United Kingdom",4.95
533,536412,22382,2010,12,3,11,"lunch bag spaceboy design",3,"2010-12-01 11:49:00",1.65,17920,"United Kingdom",4.95
534,536412,22326,2010,12,3,11,"round snack boxes set of4 woodland",1,"2010-12-01 11:49:00",2.95,17920,"United Kingdom",2.95
535,536412,22662,2010,12,3,11,"lunch bag dolly girl design",4,"2010-12-01 11:49:00",1.65,17920,"United Kingdom",6.6
536,536412,22383,2010,12,3,11,"lunch bag suki  design",3,"2010-12-01 11:49:00",1.65,17920,"United Kingdom",4.95
537,536412,20727,2010,12,3,11,"lunch bag  black skull.",3,"2010-12-01 11:49:00",1.65,17920,"United Kingdom",4.95
538,536412,22328,2010,12,3,11,"round snack boxes set of 4 fruits",1,"2010-12-01 11:49:00",2.95,17920,"United Kingdom",2.95
539,536412,22327,2010,12,3,11,"round snack boxes set of 4 skulls",1,"2010-12-01 11:49:00",2.95,17920,"United Kingdom",2.95
540,536412,22630,2010,12,3,11,"dolly girl lunch box",1,"2010-12-01 11:49:00",1.95,17920,"United Kingdom",1.95
541,536412,22629,2010,12,3,11,"spaceboy lunch box",1,"2010-12-01 11:49:00",1.95,17920,"United Kingdom",1.95
542,536412,21245,2010,12,3,11,"green polkadot plate",1,"2010-12-01 11:49:00",1.69,17920,"United Kingdom",1.69
543,536412,21244,2010,12,3,11,"blue polkadot plate",1,"2010-12-01 11:49:00",1.69,17920,"United Kingdom",1.69
544,536412,21242,2010,12,3,11,"red retrospot plate",1,"2010-12-01 11:49:00",1.69,17920,"United Kingdom",1.69
545,536412,21243,2010,12,3,11,"pink  polkadot plate",1,"2010-12-01 11:49:00",1.69,17920,"United Kingdom",1.69
546,536412,22327,2010,12,3,11,"round snack boxes set of 4 skulls",1,"2010-12-01 11:49:00",2.95,17920,"United Kingdom",2.95
547,536412,22273,2010,12,3,11,"feltcraft doll molly",1,"2010-12-01 11:49:00",2.95,17920,"United Kingdom",2.95
548,536412,22940,2010,12,3,11,"feltcraft christmas fairy",3,"2010-12-01 11:49:00",4.25,17920,"United Kingdom",12.75
549,536412,22652,2010,12,3,11,"travel sewing kit",5,"2010-12-01 11:49:00",1.65,17920,"United Kingdom",8.25
550,536412,22759,2010,12,3,11,"set of 3 notebooks in parcel",1,"2010-12-01 11:49:00",1.65,17920,"United Kingdom",1.65
551,536412,21880,2010,12,3,11,"red retrospot tape",10,"2010-12-01 11:49:00",0.65,17920,"United Kingdom",6.5
552,536412,21738,2010,12,3,11,"cosy slipper shoes small  red",1,"2010-12-01 11:49:00",2.95,17920,"United Kingdom",2.95
553,536412,22077,2010,12,3,11,"6 ribbons rustic charm",1,"2010-12-01 11:49:00",1.65,17920,"United Kingdom",1.65
554,536412,85049E,2010,12,3,11,"scandinavian reds ribbons",3,"2010-12-01 11:49:00",1.25,17920,"United Kingdom",3.75
555,536412,22961,2010,12,3,11,"jam making set printed",24,"2010-12-01 11:49:00",1.45,17920,"United Kingdom",34.8
556,536412,21448,2010,12,3,11,"12 daisy pegs in wood box",2,"2010-12-01 11:49:00",1.65,17920,"United Kingdom",3.3
557,536412,22837,2010,12,3,11,"hot water bottle babushka",3,"2010-12-01 11:49:00",4.65,17920,"United Kingdom",13.95
558,536412,22749,2010,12,3,11,"feltcraft princess charlotte doll",2,"2010-12-01 11:49:00",3.75,17920,"United Kingdom",7.5
559,536412,22940,2010,12,3,11,"feltcraft christmas fairy",1,"2010-12-01 11:49:00",4.25,17920,"United Kingdom",4.25
560,536412,22749,2010,12,3,11,"feltcraft princess charlotte doll",1,"2010-12-01 11:49:00",3.75,17920,"United Kingdom",3.75
561,536412,22077,2010,12,3,11,"6 ribbons rustic charm",2,"2010-12-01 11:49:00",1.65,17920,"United Kingdom",3.3
562,536412,21738,2010,12,3,11,"cosy slipper shoes small  red",2,"2010-12-01 11:49:00",2.95,17920,"United Kingdom",5.9
563,536412,85049E,2010,12,3,11,"scandinavian reds ribbons",1,"2010-12-01 11:49:00",1.25,17920,"United Kingdom",1.25
564,536412,22243,2010,12,3,11,"5 hook hanger red magic toadstool",6,"2010-12-01 11:49:00",1.65,17920,"United Kingdom",9.9
565,536412,22141,2010,12,3,11,"christmas craft tree top angel",1,"2010-12-01 11:49:00",2.1,17920,"United Kingdom",2.1
566,536412,22144,2010,12,3,11,"christmas craft little friends",2,"2010-12-01 11:49:00",2.1,17920,"United Kingdom",4.2
567,536412,22243,2010,12,3,11,"5 hook hanger red magic toadstool",3,"2010-12-01 11:49:00",1.65,17920,"United Kingdom",4.95
568,536412,22077,2010,12,3,11,"6 ribbons rustic charm",7,"2010-12-01 11:49:00",1.65,17920,"United Kingdom",11.55
569,536412,21448,2010,12,3,11,"12 daisy pegs in wood box",1,"2010-12-01 11:49:00",1.65,17920,"United Kingdom",1.65
570,536412,22759,2010,12,3,11,"set of 3 notebooks in parcel",5,"2010-12-01 11:49:00",1.65,17920,"United Kingdom",8.25
571,536412,22242,2010,12,3,11,"5 hook hanger magic toadstool",5,"2010-12-01 11:49:00",1.65,17920,"United Kingdom",8.25
572,536412,85049E,2010,12,3,11,"scandinavian reds ribbons",12,"2010-12-01 11:49:00",1.25,17920,"United Kingdom",15
573,536412,21731,2010,12,3,11,"red toadstool led night light",5,"2010-12-01 11:49:00",1.65,17920,"United Kingdom",8.25
574,536412,22243,2010,12,3,11,"5 hook hanger red magic toadstool",1,"2010-12-01 11:49:00",1.65,17920,"United Kingdom",1.65
575,536412,21739,2010,12,3,11,"cosy slipper shoes small green",2,"2010-12-01 11:49:00",2.95,17920,"United Kingdom",5.9
576,536412,21738,2010,12,3,11,"cosy slipper shoes small  red",5,"2010-12-01 11:49:00",2.95,17920,"United Kingdom",14.75
577,536412,22271,2010,12,3,11,"feltcraft doll rosie",2,"2010-12-01 11:49:00",2.95,17920,"United Kingdom",5.9
578,536412,22273,2010,12,3,11,"feltcraft doll molly",1,"2010-12-01 11:49:00",2.95,17920,"United Kingdom",2.95
579,536412,22274,2010,12,3,11,"feltcraft doll emily",2,"2010-12-01 11:49:00",2.95,17920,"United Kingdom",5.9
580,536412,22749,2010,12,3,11,"feltcraft princess charlotte doll",1,"2010-12-01 11:49:00",3.75,17920,"United Kingdom",3.75
581,536412,22751,2010,12,3,11,"feltcraft princess olivia doll",2,"2010-12-01 11:49:00",3.75,17920,"United Kingdom",7.5
582,536412,21034,2010,12,3,11,"rex cash+carry jumbo shopper",1,"2010-12-01 11:49:00",0.95,17920,"United Kingdom",0.95
583,536412,22273,2010,12,3,11,"feltcraft doll molly",2,"2010-12-01 11:49:00",2.95,17920,"United Kingdom",5.9
584,536412,22568,2010,12,3,11,"feltcraft cushion owl",3,"2010-12-01 11:49:00",3.75,17920,"United Kingdom",11.25
585,536412,22141,2010,12,3,11,"christmas craft tree top angel",1,"2010-12-01 11:49:00",2.1,17920,"United Kingdom",2.1
586,536412,22144,2010,12,3,11,"christmas craft little friends",1,"2010-12-01 11:49:00",2.1,17920,"United Kingdom",2.1
587,536412,22570,2010,12,3,11,"feltcraft cushion rabbit",3,"2010-12-01 11:49:00",3.75,17920,"United Kingdom",11.25
588,536412,22569,2010,12,3,11,"feltcraft cushion butterfly",2,"2010-12-01 11:49:00",3.75,17920,"United Kingdom",7.5
589,536412,21448,2010,12,3,11,"12 daisy pegs in wood box",1,"2010-12-01 11:49:00",1.65,17920,"United Kingdom",1.65
590,536412,22086,2010,12,3,11,"paper chain kit 50 s christmas",1,"2010-12-01 11:49:00",2.95,17920,"United Kingdom",2.95
591,536412,22569,2010,12,3,11,"feltcraft cushion butterfly",2,"2010-12-01 11:49:00",3.75,17920,"United Kingdom",7.5
592,536412,21448,2010,12,3,11,"12 daisy pegs in wood box",2,"2010-12-01 11:49:00",1.65,17920,"United Kingdom",3.3
593,536412,22968,2010,12,3,11,"rose cottage keepsake box",4,"2010-12-01 11:49:00",9.95,17920,"United Kingdom",39.8
594,536412,22902,2010,12,3,11,"tote bag i love london",7,"2010-12-01 11:49:00",2.1,17920,"United Kingdom",14.7
595,536412,21448,2010,12,3,11,"12 daisy pegs in wood box",2,"2010-12-01 11:49:00",1.65,17920,"United Kingdom",3.3
596,536412,22902,2010,12,3,11,"tote bag i love london",7,"2010-12-01 11:49:00",2.1,17920,"United Kingdom",14.7
597,536412,21710,2010,12,3,11,"folding umbrella pinkwhite polkadot",1,"2010-12-01 11:49:00",4.95,17920,"United Kingdom",4.95
598,536412,21708,2010,12,3,11,"folding umbrella cream polkadot",1,"2010-12-01 11:49:00",4.95,17920,"United Kingdom",4.95
599,536412,21711,2010,12,3,11,"folding umbrella white/red polkadot",1,"2010-12-01 11:49:00",4.95,17920,"United Kingdom",4.95
600,536412,22179,2010,12,3,11,"set 10 lights night owl",2,"2010-12-01 11:49:00",6.75,17920,"United Kingdom",13.5
601,536412,22197,2010,12,3,11,"small popcorn holder",5,"2010-12-01 11:49:00",0.85,17920,"United Kingdom",4.25
602,536412,22900,2010,12,3,11,"set 2 tea towels i love london",2,"2010-12-01 11:49:00",2.95,17920,"United Kingdom",5.9
603,536412,21706,2010,12,3,11,"folding umbrella red/white polkadot",1,"2010-12-01 11:49:00",4.95,17920,"United Kingdom",4.95
604,536412,22468,2010,12,3,11,"babushka lights string of 10",2,"2010-12-01 11:49:00",6.75,17920,"United Kingdom",13.5
605,536412,20725,2010,12,3,11,"lunch bag red retrospot",1,"2010-12-01 11:49:00",1.65,17920,"United Kingdom",1.65
606,536412,85184C,2010,12,3,11,"s/4 valentine decoupage heart box",1,"2010-12-01 11:49:00",2.95,17920,"United Kingdom",2.95
607,536412,21708,2010,12,3,11,"folding umbrella cream polkadot",1,"2010-12-01 11:49:00",4.95,17920,"United Kingdom",4.95
608,536412,22900,2010,12,3,11,"set 2 tea towels i love london",2,"2010-12-01 11:49:00",2.95,17920,"United Kingdom",5.9
609,536412,21706,2010,12,3,11,"folding umbrella red/white polkadot",1,"2010-12-01 11:49:00",4.95,17920,"United Kingdom",4.95
610,536412,22988,2010,12,3,11,"soldiers egg cup",6,"2010-12-01 11:49:00",1.25,17920,"United Kingdom",7.5
611,536412,85184C,2010,12,3,11,"s/4 valentine decoupage heart box",1,"2010-12-01 11:49:00",2.95,17920,"United Kingdom",2.95
612,536412,20750,2010,12,3,11,"red retrospot mini cases",1,"2010-12-01 11:49:00",7.95,17920,"United Kingdom",7.95
613,536415,22952,2010,12,3,11,"60 cake cases vintage christmas",10,"2010-12-01 11:57:00",0.55,12838,"United Kingdom",5.5
614,536415,22910,2010,12,3,11,"paper chain kit vintage christmas",5,"2010-12-01 11:57:00",2.95,12838,"United Kingdom",14.75
615,536415,22739,2010,12,3,11,"ribbon reel christmas sock bauble",3,"2010-12-01 11:57:00",1.65,12838,"United Kingdom",4.95
616,536415,22738,2010,12,3,11,"ribbon reel snowy village",3,"2010-12-01 11:57:00",1.65,12838,"United Kingdom",4.95
617,536415,22736,2010,12,3,11,"ribbon reel making snowmen",3,"2010-12-01 11:57:00",1.65,12838,"United Kingdom",4.95
618,536415,22909,2010,12,3,11,"set of 20 vintage christmas napkins",5,"2010-12-01 11:57:00",0.85,12838,"United Kingdom",4.25
619,536415,35591T,2010,12,3,11,"turquoise christmas tree",2,"2010-12-01 11:57:00",1.25,12838,"United Kingdom",2.5
620,536415,22186,2010,12,3,11,"red star card holder",5,"2010-12-01 11:57:00",2.95,12838,"United Kingdom",14.75
621,536415,22695,2010,12,3,11,"wicker wreath small",3,"2010-12-01 11:57:00",1.45,12838,"United Kingdom",4.35
622,536415,22470,2010,12,3,11,"heart of wicker large",1,"2010-12-01 11:57:00",2.95,12838,"United Kingdom",2.95
623,536415,22580,2010,12,3,11,"advent calendar gingham sack",1,"2010-12-01 11:57:00",5.95,12838,"United Kingdom",5.95
624,536415,22469,2010,12,3,11,"heart of wicker small",5,"2010-12-01 11:57:00",1.65,12838,"United Kingdom",8.25
625,536415,22147,2010,12,3,11,"feltcraft butterfly hearts",4,"2010-12-01 11:57:00",1.45,12838,"United Kingdom",5.8
626,536415,22130,2010,12,3,11,"party cone christmas decoration",6,"2010-12-01 11:57:00",0.85,12838,"United Kingdom",5.1
627,536415,21791,2010,12,3,11,"vintage heads and tails card game",3,"2010-12-01 11:57:00",1.25,12838,"United Kingdom",3.75
628,536415,22694,2010,12,3,11,"wicker star",5,"2010-12-01 11:57:00",2.1,12838,"United Kingdom",10.5
629,536415,21790,2010,12,3,11,"vintage snap cards",3,"2010-12-01 11:57:00",0.85,12838,"United Kingdom",2.55
630,536415,22149,2010,12,3,11,"feltcraft 6 flower friends",4,"2010-12-01 11:57:00",2.1,12838,"United Kingdom",8.4
631,536415,22900,2010,12,3,11,"set 2 tea towels i love london",3,"2010-12-01 11:57:00",2.95,12838,"United Kingdom",8.85
632,536415,22961,2010,12,3,11,"jam making set printed",3,"2010-12-01 11:57:00",1.45,12838,"United Kingdom",4.35
633,536415,22321,2010,12,3,11,"bird decoration red retrospot",12,"2010-12-01 11:57:00",0.85,12838,"United Kingdom",10.2
634,536415,22594,2010,12,3,11,"christmas gingham tree",5,"2010-12-01 11:57:00",0.85,12838,"United Kingdom",4.25
635,536415,22593,2010,12,3,11,"christmas gingham star",4,"2010-12-01 11:57:00",0.85,12838,"United Kingdom",3.4
636,536415,22595,2010,12,3,11,"christmas gingham heart",6,"2010-12-01 11:57:00",0.85,12838,"United Kingdom",5.1
637,536415,21986,2010,12,3,11,"pack of 12 pink polkadot tissues",12,"2010-12-01 11:57:00",0.29,12838,"United Kingdom",3.48
638,536415,22750,2010,12,3,11,"feltcraft princess lola doll",2,"2010-12-01 11:57:00",3.75,12838,"United Kingdom",7.5
639,536415,22616,2010,12,3,11,"pack of 12 london tissues",12,"2010-12-01 11:57:00",0.29,12838,"United Kingdom",3.48
640,536415,22775,2010,12,3,11,"purple drawerknob acrylic edwardian",1,"2010-12-01 11:57:00",1.25,12838,"United Kingdom",1.25
641,536415,22899,2010,12,3,11,"children s apron dolly girl",2,"2010-12-01 11:57:00",2.1,12838,"United Kingdom",4.2
642,536415,22367,2010,12,3,11,"childrens apron spaceboy design",3,"2010-12-01 11:57:00",1.95,12838,"United Kingdom",5.85
643,536415,22942,2010,12,3,11,"christmas lights 10 santas",3,"2010-12-01 11:57:00",8.5,12838,"United Kingdom",25.5
644,536415,22941,2010,12,3,11,"christmas lights 10 reindeer",3,"2010-12-01 11:57:00",8.5,12838,"United Kingdom",25.5
645,536415,22086,2010,12,3,11,"paper chain kit 50 s christmas",6,"2010-12-01 11:57:00",2.95,12838,"United Kingdom",17.7
646,536415,22940,2010,12,3,11,"feltcraft christmas fairy",2,"2010-12-01 11:57:00",4.25,12838,"United Kingdom",8.5
647,536415,21212,2010,12,3,11,"pack of 72 retrospot cake cases",2,"2010-12-01 11:57:00",0.55,12838,"United Kingdom",1.1
648,536415,21976,2010,12,3,11,"pack of 60 mushroom cake cases",2,"2010-12-01 11:57:00",0.55,12838,"United Kingdom",1.1
649,536415,22951,2010,12,3,11,"60 cake cases dolly girl design",2,"2010-12-01 11:57:00",0.55,12838,"United Kingdom",1.1
650,536415,21977,2010,12,3,11,"pack of 60 pink paisley cake cases",3,"2010-12-01 11:57:00",0.55,12838,"United Kingdom",1.65
